GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
22000129,Utah,Royce O'Neale,33:54,F,
22000129,Utah,Bojan Bogdanovic,30:20,F,
22000129,Utah,Rudy Gobert,33:06,C,
22000129,Utah,Donovan Mitchell,32:26,G,
22000129,Utah,Mike Conley,29:23,G,
22000129,Utah,Jordan Clarkson,34:45,,
22000129,Utah,Derrick Favors,23:28,,
22000129,Utah,Georges Niang,13:48,,
22000129,Utah,Miye Oni,4:12,,
22000129,Utah,Shaquille Harrison,1:15,,
22000129,Utah,Trent Forrest,1:15,,
22000129,Utah,Udoka Azubuike,1:15,,
22000129,Utah,Elijah Hughes,0:53,,
22000129,Milwaukee,Khris Middleton,35:58,F,86.0
22000129,Milwaukee,Giannis Antetokounmpo,32:41,F,97.0
22000129,Milwaukee,Brook Lopez,32:21,C,82.0
22000129,Milwaukee,Donte DiVincenzo,29:50,G,77.0
22000129,Milwaukee,Jrue Holiday,33:42,G,
22000129,Milwaukee,D.J. Augustin,18:36,,
22000129,Milwaukee,Bobby Portis,19:45,,
22000129,Milwaukee,Thanasis Antetokounmpo,13:20,,70.0
22000129,Milwaukee,Bryn Forbes,15:05,,
22000129,Milwaukee,Jordan Nwora,7:15,,
22000129,Milwaukee,Sam Merrill,1:27,,
22000129,Milwaukee,D.J. Wilson,,,
