GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
22000859,Memphis,Dillon Brooks,33:39,F,
22000859,Memphis,Kyle Anderson,33:36,F,
22000859,Memphis,Jonas Valanciunas,25:44,C,
22000859,Memphis,Grayson Allen,33:54,G,
22000859,Memphis,Ja Morant,31:28,G,
22000859,Memphis,Desmond Bane,24:37,,
22000859,Memphis,Tyus Jones,16:33,,
22000859,Memphis,Xavier Tillman,21:32,,
22000859,Memphis,Killian Tillie,6:03,,
22000859,Memphis,John Konchar,12:15,,
22000859,Memphis,Jontay Porter,0:42,,
22000859,Memphis,Tim Frazier,,,
22000859,Memphis,Sean McDermott,,,
22000859,Milwaukee,Khris Middleton,34:58,F,86.0
22000859,Milwaukee,Giannis Antetokounmpo,29:12,F,97.0
22000859,Milwaukee,Brook Lopez,28:32,C,82.0
22000859,Milwaukee,Bryn Forbes,31:03,G,
22000859,Milwaukee,Jrue Holiday,37:59,G,
22000859,Milwaukee,Pat Connaughton,24:59,,73.0
22000859,Milwaukee,P.J. Tucker,21:45,,
22000859,Milwaukee,Bobby Portis,9:19,,
22000859,Milwaukee,Jeff Teague,13:14,,
22000859,Milwaukee,Thanasis Antetokounmpo,3:03,,70.0
22000859,Milwaukee,Rodions Kurucs,1:29,,
22000859,Milwaukee,Sam Merrill,1:29,,
22000859,Milwaukee,Jordan Nwora,1:29,,
22000859,Milwaukee,Mamadi Diakite,1:29,,
