GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION
0021900939,Milwaukee,Khris Middleton,36:27,F
0021900939,Milwaukee,Giannis Antetokounmpo,35:31,F
0021900939,Milwaukee,Brook Lopez,29:13,C
0021900939,Milwaukee,Wesley Matthews,26:39,G
0021900939,Milwaukee,Eric Bledsoe,28:31,G
0021900939,Milwaukee,Donte DiVincenzo,24:34,
0021900939,Milwaukee,Robin Lopez,7:59,
0021900939,Milwaukee,Marvin Williams,20:20,
0021900939,Milwaukee,Pat Connaughton,18:20,
0021900939,Milwaukee,Kyle Korver,12:26,
0021900939,Milwaukee,Thanasis Antetokounmpo,,
0021900939,Milwaukee,Sterling Brown,,
0021900939,Milwaukee,Ersan Ilyasova,,
0021900939,Los Angeles,LeBron James,36:30,F
0021900939,Los Angeles,Anthony Davis,29:07,F
0021900939,Los Angeles,JaVale McGee,20:30,C
0021900939,Los Angeles,Danny Green,30:22,G
0021900939,Los Angeles,Avery Bradley,30:47,G
0021900939,Los Angeles,Kentavious Caldwell-Pope,19:21,
0021900939,Los Angeles,Kyle Kuzma,23:55,
0021900939,Los Angeles,Markieff Morris,8:44,
0021900939,Los Angeles,Alex Caruso,18:25,
0021900939,Los Angeles,Rajon Rondo,12:11,
0021900939,Los Angeles,Dwight Howard,10:08,
0021900939,Los Angeles,Quinn Cook,,
0021900939,Los Angeles,Jared Dudley,,
